Local time,Open,High,Low,Close,Volume
22.01.2024 11:18:40.000 GMT-0600,193.517,193.517,193.517,193.517,0.012
22.01.2024 11:18:43.000 GMT-0600,193.506,193.506,193.506,193.506,0.012
22.01.2024 11:18:52.000 GMT-0600,193.496,193.496,193.496,193.496,0.012
22.01.2024 11:18:53.000 GMT-0600,193.486,193.497,193.486,193.486,0.036
22.01.2024 11:18:54.000 GMT-0600,193.497,193.497,193.497,193.497,0.012
22.01.2024 11:18:55.000 GMT-0600,193.496,193.496,193.496,193.496,0.024
22.01.2024 11:18:56.000 GMT-0600,193.497,193.497,193.497,193.497,0.036
22.01.2024 11:18:57.000 GMT-0600,193.506,193.517,193.506,193.516,0.036
22.01.2024 11:18:58.000 GMT-0600,193.517,193.517,193.517,193.517,0.012
22.01.2024 11:18:59.000 GMT-0600,193.517,193.517,193.516,193.516,0.024
22.01.2024 11:19:00.000 GMT-0600,193.527,193.527,193.527,193.527,0.012
22.01.2024 11:19:02.000 GMT-0600,193.536,193.546,193.536,193.536,0.048
22.01.2024 11:19:04.000 GMT-0600,193.526,193.526,193.526,193.526,0.012
22.01.2024 11:19:05.000 GMT-0600,193.537,193.537,193.537,193.537,0.012
22.01.2024 11:19:08.000 GMT-0600,193.527,193.527,193.527,193.527,0.024
22.01.2024 11:19:10.000 GMT-0600,193.536,193.536,193.536,193.536,0.012
22.01.2024 11:19:11.000 GMT-0600,193.547,193.547,193.547,193.547,0.012
22.01.2024 11:19:12.000 GMT-0600,193.567,193.567,193.567,193.567,0.012
22.01.2024 11:19:13.000 GMT-0600,193.577,193.587,193.577,193.587,0.048
22.01.2024 11:19:17.000 GMT-0600,193.596,193.596,193.587,193.587,0.024
22.01.2024 11:19:21.000 GMT-0600,193.586,193.597,193.586,193.597,0.024
22.01.2024 11:19:22.000 GMT-0600,193.586,193.587,193.586,193.587,0.048
22.01.2024 11:19:23.000 GMT-0600,193.597,193.597,193.597,193.597,0.012
22.01.2024 11:19:24.000 GMT-0600,193.586,193.607,193.586,193.607,0.048
22.01.2024 11:19:25.000 GMT-0600,193.596,193.596,193.587,193.596,0.036
22.01.2024 11:19:28.000 GMT-0600,193.597,193.607,193.596,193.596,0.06
22.01.2024 11:19:29.000 GMT-0600,193.607,193.616,193.607,193.616,0.024
22.01.2024 11:19:30.000 GMT-0600,193.606,193.606,193.606,193.606,0.012
22.01.2024 11:19:32.000 GMT-0600,193.597,193.597,193.587,193.587,0.024
22.01.2024 11:19:33.000 GMT-0600,193.596,193.596,193.586,193.587,0.036
22.01.2024 11:19:34.000 GMT-0600,193.586,193.587,193.586,193.587,0.036
22.01.2024 11:19:35.000 GMT-0600,193.596,193.606,193.596,193.606,0.024
22.01.2024 11:19:37.000 GMT-0600,193.597,193.597,193.596,193.596,0.036
22.01.2024 11:19:38.000 GMT-0600,193.587,193.587,193.587,193.587,0.012
22.01.2024 11:19:39.000 GMT-0600,193.586,193.586,193.586,193.586,0.024
22.01.2024 11:19:41.000 GMT-0600,193.587,193.597,193.587,193.597,0.024
22.01.2024 11:19:42.000 GMT-0600,193.586,193.597,193.586,193.597,0.036
22.01.2024 11:19:43.000 GMT-0600,193.586,193.586,193.567,193.567,0.024
22.01.2024 11:19:44.000 GMT-0600,193.567,193.577,193.567,193.577,0.024
22.01.2024 11:19:45.000 GMT-0600,193.577,193.577,193.567,193.567,0.024
22.01.2024 11:19:47.000 GMT-0600,193.577,193.577,193.576,193.577,0.06
22.01.2024 11:19:48.000 GMT-0600,193.577,193.577,193.577,193.577,0.012
22.01.2024 11:19:50.000 GMT-0600,193.577,193.577,193.577,193.577,0.012
22.01.2024 11:19:51.000 GMT-0600,193.567,193.567,193.567,193.567,0.012
22.01.2024 11:19:53.000 GMT-0600,193.577,193.577,193.577,193.577,0.036
22.01.2024 11:19:54.000 GMT-0600,193.586,193.586,193.586,193.586,0.012
22.01.2024 11:19:57.000 GMT-0600,193.577,193.577,193.577,193.577,0.012
22.01.2024 11:19:58.000 GMT-0600,193.587,193.587,193.587,193.587,0.012
22.01.2024 11:19:59.000 GMT-0600,193.566,193.577,193.566,193.577,0.024
22.01.2024 11:20:00.000 GMT-0600,193.567,193.567,193.567,193.567,0.012
22.01.2024 11:20:01.000 GMT-0600,193.577,193.587,193.577,193.577,0.036
22.01.2024 11:20:02.000 GMT-0600,193.586,193.596,193.586,193.596,0.06
22.01.2024 11:20:04.000 GMT-0600,193.607,193.607,193.607,193.607,0.012
22.01.2024 11:20:06.000 GMT-0600,193.606,193.607,193.606,193.607,0.024
22.01.2024 11:20:07.000 GMT-0600,193.606,193.607,193.587,193.597,0.048
22.01.2024 11:20:08.000 GMT-0600,193.607,193.607,193.606,193.606,0.024
22.01.2024 11:20:10.000 GMT-0600,193.616,193.616,193.616,193.616,0.012
22.01.2024 11:20:12.000 GMT-0600,193.616,193.616,193.616,193.616,0.024
22.01.2024 11:20:13.000 GMT-0600,193.617,193.626,193.617,193.626,0.024
22.01.2024 11:20:15.000 GMT-0600,193.636,193.636,193.636,193.636,0.012
22.01.2024 11:20:18.000 GMT-0600,193.616,193.627,193.616,193.627,0.024
22.01.2024 11:20:19.000 GMT-0600,193.637,193.657,193.637,193.657,0.072
22.01.2024 11:20:20.000 GMT-0600,193.647,193.647,193.647,193.647,0.012
22.01.2024 11:20:21.000 GMT-0600,193.636,193.636,193.636,193.636,0.012
22.01.2024 11:20:22.000 GMT-0600,193.626,193.627,193.616,193.627,0.048
22.01.2024 11:20:23.000 GMT-0600,193.617,193.617,193.617,193.617,0.012
22.01.2024 11:20:26.000 GMT-0600,193.606,193.617,193.606,193.617,0.024
22.01.2024 11:20:28.000 GMT-0600,193.607,193.607,193.607,193.607,0.012
22.01.2024 11:20:29.000 GMT-0600,193.616,193.617,193.616,193.617,0.024
22.01.2024 11:20:34.000 GMT-0600,193.606,193.606,193.606,193.606,0.012
22.01.2024 11:20:35.000 GMT-0600,193.607,193.607,193.606,193.606,0.036
22.01.2024 11:20:36.000 GMT-0600,193.606,193.607,193.606,193.606,0.036
22.01.2024 11:20:39.000 GMT-0600,193.597,193.597,193.587,193.597,0.036
22.01.2024 11:20:42.000 GMT-0600,193.586,193.586,193.577,193.586,0.036
22.01.2024 11:20:44.000 GMT-0600,193.596,193.597,193.596,193.597,0.036
22.01.2024 11:20:45.000 GMT-0600,193.597,193.607,193.597,193.606,0.06
22.01.2024 11:20:46.000 GMT-0600,193.606,193.606,193.606,193.606,0.012
22.01.2024 11:20:47.000 GMT-0600,193.616,193.616,193.616,193.616,0.012
22.01.2024 11:20:48.000 GMT-0600,193.617,193.627,193.617,193.627,0.036
22.01.2024 11:20:49.000 GMT-0600,193.617,193.627,193.617,193.627,0.024
22.01.2024 11:20:50.000 GMT-0600,193.617,193.617,193.607,193.616,0.036
22.01.2024 11:20:51.000 GMT-0600,193.617,193.617,193.617,193.617,0.012
22.01.2024 11:20:52.000 GMT-0600,193.617,193.627,193.617,193.627,0.036
22.01.2024 11:20:53.000 GMT-0600,193.636,193.637,193.636,193.637,0.024
22.01.2024 11:20:56.000 GMT-0600,193.636,193.636,193.636,193.636,0.012
22.01.2024 11:20:57.000 GMT-0600,193.627,193.637,193.626,193.636,0.048
22.01.2024 11:20:59.000 GMT-0600,193.647,193.656,193.646,193.646,0.036
22.01.2024 11:21:01.000 GMT-0600,193.616,193.616,193.616,193.616,0.012
22.01.2024 11:21:02.000 GMT-0600,193.627,193.636,193.627,193.636,0.024
22.01.2024 11:21:05.000 GMT-0600,193.636,193.646,193.636,193.646,0.048
22.01.2024 11:21:07.000 GMT-0600,193.636,193.647,193.636,193.647,0.024
22.01.2024 11:21:09.000 GMT-0600,193.657,193.657,193.646,193.646,0.024
22.01.2024 11:21:12.000 GMT-0600,193.657,193.657,193.647,193.647,0.024
22.01.2024 11:21:13.000 GMT-0600,193.657,193.657,193.646,193.646,0.024
22.01.2024 11:21:14.000 GMT-0600,193.637,193.637,193.637,193.637,0.012
22.01.2024 11:21:15.000 GMT-0600,193.626,193.626,193.626,193.626,0.012
22.01.2024 11:21:16.000 GMT-0600,193.627,193.636,193.626,193.626,0.036
22.01.2024 11:21:17.000 GMT-0600,193.637,193.637,193.637,193.637,0.012
22.01.2024 11:21:18.000 GMT-0600,193.627,193.627,193.627,193.627,0.012
22.01.2024 11:21:19.000 GMT-0600,193.617,193.617,193.617,193.617,0.012
22.01.2024 11:21:21.000 GMT-0600,193.607,193.607,193.607,193.607,0.012
22.01.2024 11:21:22.000 GMT-0600,193.597,193.606,193.597,193.606,0.024
22.01.2024 11:21:23.000 GMT-0600,193.616,193.616,193.616,193.616,0.012
22.01.2024 11:21:24.000 GMT-0600,193.596,193.607,193.596,193.607,0.024
22.01.2024 11:21:25.000 GMT-0600,193.607,193.616,193.607,193.616,0.024
22.01.2024 11:21:27.000 GMT-0600,193.607,193.607,193.607,193.607,0.012
22.01.2024 11:21:28.000 GMT-0600,193.616,193.616,193.616,193.616,0.012
22.01.2024 11:21:30.000 GMT-0600,193.606,193.606,193.596,193.596,0.024
22.01.2024 11:21:31.000 GMT-0600,193.606,193.606,193.606,193.606,0.012
22.01.2024 11:21:32.000 GMT-0600,193.616,193.627,193.616,193.627,0.024
22.01.2024 11:21:33.000 GMT-0600,193.637,193.637,193.637,193.637,0.012
22.01.2024 11:21:34.000 GMT-0600,193.646,193.646,193.646,193.646,0.012
22.01.2024 11:21:35.000 GMT-0600,193.656,193.667,193.646,193.657,0.072
22.01.2024 11:21:36.000 GMT-0600,193.646,193.657,193.636,193.636,0.06
22.01.2024 11:21:37.000 GMT-0600,193.646,193.656,193.646,193.656,0.036
22.01.2024 11:21:38.000 GMT-0600,193.666,193.686,193.657,193.686,0.072
22.01.2024 11:21:39.000 GMT-0600,193.676,193.687,193.676,193.687,0.108
22.01.2024 11:21:40.000 GMT-0600,193.677,193.677,193.677,193.677,0.012
22.01.2024 11:21:41.000 GMT-0600,193.666,193.666,193.666,193.666,0.012
22.01.2024 11:21:43.000 GMT-0600,193.656,193.667,193.656,193.657,0.072
22.01.2024 11:21:44.000 GMT-0600,193.666,193.666,193.657,193.657,0.024
22.01.2024 11:21:45.000 GMT-0600,193.667,193.667,193.656,193.667,0.072
22.01.2024 11:21:46.000 GMT-0600,193.666,193.667,193.666,193.667,0.06
22.01.2024 11:21:47.000 GMT-0600,193.677,193.677,193.666,193.666,0.048
22.01.2024 11:21:48.000 GMT-0600,193.667,193.676,193.666,193.676,0.08399999999999999
22.01.2024 11:21:49.000 GMT-0600,193.666,193.677,193.666,193.666,0.06
22.01.2024 11:21:51.000 GMT-0600,193.667,193.667,193.667,193.667,0.012
22.01.2024 11:21:52.000 GMT-0600,193.656,193.657,193.656,193.657,0.024
22.01.2024 11:21:53.000 GMT-0600,193.647,193.647,193.646,193.646,0.048
22.01.2024 11:21:54.000 GMT-0600,193.647,193.647,193.646,193.646,0.036
22.01.2024 11:21:55.000 GMT-0600,193.636,193.636,193.636,193.636,0.012
22.01.2024 11:21:56.000 GMT-0600,193.647,193.647,193.636,193.636,0.024
22.01.2024 11:21:57.000 GMT-0600,193.636,193.637,193.636,193.637,0.036
22.01.2024 11:21:58.000 GMT-0600,193.646,193.646,193.646,193.646,0.012
22.01.2024 11:21:59.000 GMT-0600,193.646,193.647,193.636,193.636,0.06
22.01.2024 11:22:00.000 GMT-0600,193.646,193.647,193.646,193.647,0.06
22.01.2024 11:22:01.000 GMT-0600,193.646,193.667,193.646,193.667,0.072
22.01.2024 11:22:06.000 GMT-0600,193.646,193.657,193.646,193.657,0.024
22.01.2024 11:22:08.000 GMT-0600,193.657,193.657,193.656,193.657,0.036
22.01.2024 11:22:09.000 GMT-0600,193.667,193.677,193.667,193.676,0.048
22.01.2024 11:22:10.000 GMT-0600,193.677,193.677,193.676,193.676,0.024
22.01.2024 11:22:11.000 GMT-0600,193.676,193.677,193.676,193.677,0.024
22.01.2024 11:22:12.000 GMT-0600,193.687,193.687,193.686,193.686,0.06
22.01.2024 11:22:13.000 GMT-0600,193.677,193.677,193.677,193.677,0.012
22.01.2024 11:22:17.000 GMT-0600,193.686,193.686,193.686,193.686,0.012
22.01.2024 11:22:19.000 GMT-0600,193.666,193.677,193.666,193.677,0.024
22.01.2024 11:22:21.000 GMT-0600,193.666,193.666,193.666,193.666,0.024
22.01.2024 11:22:24.000 GMT-0600,193.647,193.647,193.636,193.647,0.036
22.01.2024 11:22:25.000 GMT-0600,193.657,193.657,193.657,193.657,0.012
22.01.2024 11:22:26.000 GMT-0600,193.656,193.656,193.656,193.656,0.024
22.01.2024 11:22:27.000 GMT-0600,193.656,193.656,193.656,193.656,0.024
22.01.2024 11:22:28.000 GMT-0600,193.657,193.657,193.656,193.656,0.036
22.01.2024 11:22:29.000 GMT-0600,193.656,193.657,193.656,193.657,0.024
22.01.2024 11:22:30.000 GMT-0600,193.667,193.667,193.667,193.667,0.036
22.01.2024 11:22:31.000 GMT-0600,193.666,193.667,193.666,193.666,0.108
22.01.2024 11:22:34.000 GMT-0600,193.666,193.667,193.666,193.666,0.048
22.01.2024 11:22:37.000 GMT-0600,193.647,193.647,193.647,193.647,0.012
22.01.2024 11:22:38.000 GMT-0600,193.657,193.657,193.657,193.657,0.012
22.01.2024 11:22:40.000 GMT-0600,193.677,193.677,193.666,193.677,0.048
22.01.2024 11:22:41.000 GMT-0600,193.687,193.687,193.687,193.687,0.012
22.01.2024 11:22:42.000 GMT-0600,193.686,193.686,193.686,193.686,0.024
22.01.2024 11:22:43.000 GMT-0600,193.677,193.686,193.677,193.686,0.024
22.01.2024 11:22:44.000 GMT-0600,193.697,193.697,193.687,193.687,0.024
22.01.2024 11:22:45.000 GMT-0600,193.697,193.697,193.697,193.697,0.012
22.01.2024 11:22:53.000 GMT-0600,193.686,193.686,193.686,193.686,0.012
22.01.2024 11:22:54.000 GMT-0600,193.697,193.697,193.697,193.697,0.012
22.01.2024 11:22:55.000 GMT-0600,193.706,193.706,193.706,193.706,0.012
22.01.2024 11:22:59.000 GMT-0600,193.706,193.706,193.706,193.706,0.048
22.01.2024 11:23:01.000 GMT-0600,193.696,193.696,193.687,193.687,0.024
22.01.2024 11:23:02.000 GMT-0600,193.696,193.696,193.677,193.677,0.048
22.01.2024 11:23:03.000 GMT-0600,193.687,193.687,193.677,193.686,0.036
22.01.2024 11:23:04.000 GMT-0600,193.667,193.677,193.667,193.677,0.024
22.01.2024 11:23:05.000 GMT-0600,193.667,193.667,193.656,193.656,0.024
22.01.2024 11:23:06.000 GMT-0600,193.666,193.666,193.657,193.657,0.024
22.01.2024 11:23:07.000 GMT-0600,193.667,193.667,193.656,193.656,0.024
22.01.2024 11:23:08.000 GMT-0600,193.657,193.666,193.657,193.657,0.036
22.01.2024 11:23:09.000 GMT-0600,193.656,193.667,193.656,193.657,0.06
22.01.2024 11:23:11.000 GMT-0600,193.646,193.656,193.646,193.656,0.048
22.01.2024 11:23:12.000 GMT-0600,193.656,193.656,193.656,193.656,0.012
22.01.2024 11:23:14.000 GMT-0600,193.667,193.667,193.657,193.657,0.048
22.01.2024 11:23:16.000 GMT-0600,193.656,193.656,193.656,193.656,0.012
22.01.2024 11:23:22.000 GMT-0600,193.637,193.637,193.637,193.637,0.012
22.01.2024 11:23:23.000 GMT-0600,193.637,193.637,193.627,193.627,0.08399999999999999
22.01.2024 11:23:24.000 GMT-0600,193.637,193.637,193.637,193.637,0.012
22.01.2024 11:23:25.000 GMT-0600,193.636,193.646,193.617,193.617,0.06
22.01.2024 11:23:26.000 GMT-0600,193.626,193.626,193.617,193.617,0.024
22.01.2024 11:23:27.000 GMT-0600,193.617,193.617,193.607,193.607,0.048
22.01.2024 11:23:28.000 GMT-0600,193.616,193.627,193.616,193.626,0.048
22.01.2024 11:23:29.000 GMT-0600,193.637,193.637,193.637,193.637,0.012
22.01.2024 11:23:30.000 GMT-0600,193.646,193.646,193.636,193.646,0.036
22.01.2024 11:23:31.000 GMT-0600,193.656,193.656,193.656,193.656,0.012
22.01.2024 11:23:32.000 GMT-0600,193.667,193.667,193.647,193.647,0.036
22.01.2024 11:23:33.000 GMT-0600,193.656,193.656,193.656,193.656,0.012
22.01.2024 11:23:34.000 GMT-0600,193.636,193.657,193.636,193.657,0.048
22.01.2024 11:23:36.000 GMT-0600,193.656,193.667,193.656,193.667,0.06
22.01.2024 11:23:37.000 GMT-0600,193.667,193.677,193.666,193.666,0.06
22.01.2024 11:23:39.000 GMT-0600,193.667,193.667,193.667,193.667,0.012
22.01.2024 11:23:40.000 GMT-0600,193.676,193.677,193.676,193.677,0.036
22.01.2024 11:23:41.000 GMT-0600,193.666,193.687,193.666,193.676,0.072
22.01.2024 11:23:42.000 GMT-0600,193.687,193.687,193.687,193.687,0.012
22.01.2024 11:23:43.000 GMT-0600,193.676,193.676,193.666,193.666,0.048
22.01.2024 11:23:44.000 GMT-0600,193.677,193.677,193.677,193.677,0.012
22.01.2024 11:23:45.000 GMT-0600,193.677,193.677,193.677,193.677,0.036
22.01.2024 11:23:46.000 GMT-0600,193.686,193.686,193.686,193.686,0.012
22.01.2024 11:23:47.000 GMT-0600,193.677,193.686,193.677,193.686,0.036
22.01.2024 11:23:48.000 GMT-0600,193.677,193.677,193.666,193.667,0.06
22.01.2024 11:23:51.000 GMT-0600,193.667,193.667,193.666,193.666,0.036
22.01.2024 11:23:52.000 GMT-0600,193.667,193.667,193.667,193.667,0.012
22.01.2024 11:23:55.000 GMT-0600,193.666,193.667,193.666,193.667,0.024
22.01.2024 11:23:56.000 GMT-0600,193.657,193.657,193.657,193.657,0.012
22.01.2024 11:23:57.000 GMT-0600,193.667,193.667,193.666,193.666,0.024
22.01.2024 11:23:58.000 GMT-0600,193.676,193.676,193.676,193.676,0.012
22.01.2024 11:24:01.000 GMT-0600,193.656,193.656,193.656,193.656,0.012
22.01.2024 11:24:02.000 GMT-0600,193.667,193.667,193.667,193.667,0.012
22.01.2024 11:24:04.000 GMT-0600,193.666,193.667,193.666,193.667,0.024
22.01.2024 11:24:05.000 GMT-0600,193.666,193.667,193.666,193.667,0.024
22.01.2024 11:24:07.000 GMT-0600,193.656,193.667,193.656,193.667,0.024
22.01.2024 11:24:10.000 GMT-0600,193.656,193.667,193.656,193.656,0.08399999999999999
22.01.2024 11:24:11.000 GMT-0600,193.666,193.666,193.657,193.657,0.036
22.01.2024 11:24:12.000 GMT-0600,193.646,193.657,193.646,193.657,0.072
22.01.2024 11:24:13.000 GMT-0600,193.646,193.657,193.646,193.657,0.072
22.01.2024 11:24:14.000 GMT-0600,193.647,193.657,193.636,193.636,0.08399999999999999
22.01.2024 11:24:15.000 GMT-0600,193.647,193.647,193.626,193.626,0.024
22.01.2024 11:24:17.000 GMT-0600,193.606,193.617,193.606,193.606,0.036
22.01.2024 11:24:18.000 GMT-0600,193.617,193.617,193.607,193.617,0.072
22.01.2024 11:24:19.000 GMT-0600,193.627,193.627,193.616,193.626,0.036
22.01.2024 11:24:23.000 GMT-0600,193.617,193.617,193.617,193.617,0.012
22.01.2024 11:24:24.000 GMT-0600,193.616,193.616,193.606,193.616,0.036
22.01.2024 11:24:28.000 GMT-0600,193.627,193.627,193.627,193.627,0.012
22.01.2024 11:24:29.000 GMT-0600,193.617,193.617,193.617,193.617,0.024
22.01.2024 11:24:33.000 GMT-0600,193.617,193.617,193.617,193.617,0.024
22.01.2024 11:24:35.000 GMT-0600,193.617,193.617,193.616,193.616,0.024
22.01.2024 11:24:36.000 GMT-0600,193.616,193.617,193.616,193.617,0.06
22.01.2024 11:24:38.000 GMT-0600,193.627,193.627,193.627,193.627,0.012
22.01.2024 11:24:42.000 GMT-0600,193.616,193.616,193.616,193.616,0.012
22.01.2024 11:24:43.000 GMT-0600,193.627,193.627,193.627,193.627,0.012
22.01.2024 11:24:44.000 GMT-0600,193.617,193.627,193.617,193.627,0.024
22.01.2024 11:24:45.000 GMT-0600,193.616,193.616,193.616,193.616,0.012
22.01.2024 11:24:46.000 GMT-0600,193.617,193.617,193.617,193.617,0.012
22.01.2024 11:24:47.000 GMT-0600,193.607,193.607,193.607,193.607,0.012
22.01.2024 11:24:48.000 GMT-0600,193.606,193.616,193.606,193.616,0.024
22.01.2024 11:24:49.000 GMT-0600,193.607,193.607,193.607,193.607,0.024
22.01.2024 11:24:52.000 GMT-0600,193.586,193.586,193.586,193.586,0.012
22.01.2024 11:24:53.000 GMT-0600,193.596,193.596,193.596,193.596,0.012
22.01.2024 11:24:54.000 GMT-0600,193.587,193.596,193.587,193.587,0.036
22.01.2024 11:24:55.000 GMT-0600,193.597,193.597,193.587,193.596,0.036
22.01.2024 11:24:56.000 GMT-0600,193.586,193.587,193.586,193.587,0.024
22.01.2024 11:25:00.000 GMT-0600,193.576,193.576,193.576,193.576,0.012
22.01.2024 11:25:01.000 GMT-0600,193.587,193.587,193.587,193.587,0.012
22.01.2024 11:25:03.000 GMT-0600,193.586,193.587,193.586,193.587,0.048
22.01.2024 11:25:06.000 GMT-0600,193.587,193.596,193.587,193.596,0.024
22.01.2024 11:25:08.000 GMT-0600,193.606,193.616,193.606,193.616,0.024
22.01.2024 11:25:10.000 GMT-0600,193.626,193.626,193.616,193.616,0.024
22.01.2024 11:25:11.000 GMT-0600,193.626,193.626,193.616,193.616,0.024
22.01.2024 11:25:12.000 GMT-0600,193.606,193.617,193.606,193.617,0.024
22.01.2024 11:25:13.000 GMT-0600,193.627,193.627,193.626,193.626,0.024
22.01.2024 11:25:14.000 GMT-0600,193.616,193.626,193.616,193.616,0.036
22.01.2024 11:25:15.000 GMT-0600,193.606,193.606,193.606,193.606,0.012
22.01.2024 11:25:16.000 GMT-0600,193.617,193.617,193.617,193.617,0.012
22.01.2024 11:25:21.000 GMT-0600,193.607,193.607,193.607,193.607,0.012
22.01.2024 11:25:22.000 GMT-0600,193.606,193.606,193.606,193.606,0.012
22.01.2024 11:25:25.000 GMT-0600,193.596,193.596,193.596,193.596,0.012
22.01.2024 11:25:26.000 GMT-0600,193.607,193.607,193.606,193.606,0.024
22.01.2024 11:25:34.000 GMT-0600,193.587,193.587,193.576,193.586,0.048
22.01.2024 11:25:35.000 GMT-0600,193.576,193.587,193.576,193.587,0.024
22.01.2024 11:25:36.000 GMT-0600,193.577,193.587,193.576,193.576,0.036
22.01.2024 11:25:37.000 GMT-0600,193.576,193.576,193.557,193.557,0.024
22.01.2024 11:25:38.000 GMT-0600,193.557,193.557,193.557,193.557,0.012
22.01.2024 11:25:40.000 GMT-0600,193.567,193.567,193.567,193.567,0.012
22.01.2024 11:25:41.000 GMT-0600,193.557,193.557,193.557,193.557,0.024
22.01.2024 11:25:42.000 GMT-0600,193.566,193.566,193.566,193.566,0.012
22.01.2024 11:25:43.000 GMT-0600,193.566,193.577,193.566,193.577,0.024
22.01.2024 11:25:44.000 GMT-0600,193.576,193.586,193.576,193.586,0.036
22.01.2024 11:25:45.000 GMT-0600,193.586,193.587,193.576,193.587,0.06
22.01.2024 11:25:46.000 GMT-0600,193.576,193.577,193.566,193.577,0.036
22.01.2024 11:25:48.000 GMT-0600,193.587,193.587,193.577,193.577,0.024
22.01.2024 11:25:49.000 GMT-0600,193.587,193.587,193.587,193.587,0.012
22.01.2024 11:25:50.000 GMT-0600,193.586,193.606,193.586,193.606,0.036
22.01.2024 11:25:53.000 GMT-0600,193.617,193.617,193.617,193.617,0.012
22.01.2024 11:25:54.000 GMT-0600,193.606,193.607,193.606,193.606,0.036
22.01.2024 11:25:55.000 GMT-0600,193.607,193.607,193.607,193.607,0.012
22.01.2024 11:25:56.000 GMT-0600,193.596,193.596,193.596,193.596,0.012
22.01.2024 11:26:00.000 GMT-0600,193.587,193.587,193.587,193.587,0.012
22.01.2024 11:26:01.000 GMT-0600,193.567,193.567,193.567,193.567,0.012
22.01.2024 11:26:04.000 GMT-0600,193.557,193.566,193.557,193.566,0.024
22.01.2024 11:26:06.000 GMT-0600,193.576,193.576,193.576,193.576,0.012
22.01.2024 11:26:07.000 GMT-0600,193.566,193.577,193.557,193.576,0.072
22.01.2024 11:26:08.000 GMT-0600,193.567,193.567,193.567,193.567,0.048
22.01.2024 11:26:12.000 GMT-0600,193.556,193.556,193.547,193.547,0.024
22.01.2024 11:26:13.000 GMT-0600,193.527,193.537,193.516,193.527,0.072
22.01.2024 11:26:14.000 GMT-0600,193.527,193.537,193.526,193.537,0.036
22.01.2024 11:26:16.000 GMT-0600,193.526,193.536,193.526,193.526,0.036
22.01.2024 11:26:17.000 GMT-0600,193.537,193.537,193.526,193.537,0.06
22.01.2024 11:26:18.000 GMT-0600,193.537,193.537,193.527,193.527,0.036
22.01.2024 11:26:19.000 GMT-0600,193.546,193.546,193.536,193.536,0.024
22.01.2024 11:26:21.000 GMT-0600,193.547,193.547,193.536,193.546,0.06
22.01.2024 11:26:22.000 GMT-0600,193.557,193.557,193.557,193.557,0.012
22.01.2024 11:26:23.000 GMT-0600,193.546,193.557,193.546,193.557,0.024
22.01.2024 11:26:24.000 GMT-0600,193.546,193.567,193.546,193.567,0.036
22.01.2024 11:26:25.000 GMT-0600,193.557,193.557,193.557,193.557,0.012
22.01.2024 11:26:26.000 GMT-0600,193.556,193.556,193.556,193.556,0.012
